Category,Outbreak,Location,Lat,Long,Date,Cases,Fatalities,Impact Scale,Source Citation,Source
Measles,Measles,Republic of Congo,-4.26667,15.28333,1/2013-12/2013,900,0,Epd,"Xinhua News. ""Congo : Plus de 900 cas de rougeole dtects en 2013."" Afriquinfos. December 18 2013.",http://afriquinfos.com/articles/2013/12/18/congo-plus-rougeole-detectes-2013-240302.asp
Measles,Measles,Romania,45.94316,24.96676,1/2011-12/2011,4189,0,Epd,"World Health Organization ""WHO: Measles deaths decline but elimination progress stalls in some regions"" January 17 2013.",http://www.who.int/mediacentre/news/notes/2013/measles_20130117/en/
Measles,Measles,Romania,45.70618,26.08154,11/2011-10/2012,4154,0,Epd,"European Centre for Disease Prevention and Control ""Measles and rubella monitoring December 2012"" December 21 2012.",http://www.ecdc.europa.eu/en/publications/Publications/measles-rubella-monthly-surveillance-dec-2012.pdf
Measles,Measles,Russia (Amur),54.603507,127.480172,4/2010,55,0,Epd,"Ampravada ""   "" March 15 2010.",http://www.ampravda.ru/2010/05/20105/025862.html
Measles,Measles ,Russia (Astrakhan),46.36667,48.08333,1/2013-11/2013,148,0,Epd,"Kavkasz-uzel. """" December 6 2013.",http://www.kavkaz-uzel.ru/articles/234681/
Measles,Measles,Russia (Moscow),55.75124,37.61842,1/2013-6/2013,136,0,Epd,"Inmosreg.ru. ""        14  - ."" July 18 2013.",http://inmosreg.ru/happen_news_society/20130718/600574464.html
Measles,Measles,Russia (Tatarstan),55.18024,50.72639,1/2013-7/2013,720,0,Epd,"Kazan News Agency. ""        ."" September 18 2013.",http://www.kzn.ru/news/40949-v-kazani-prinimayutsya-mery-protiv-obscherossijskoj-vspyshki-zabolevaemosti-koryu
Measles,Measles,Senegal,14.4974,-14.45236,1/2009-12/2009,1429,0,Epd,William j. Moss Diane E. Griffin. Measles. The Lancet. January 14 2012,http://www.thelancet.com/journals/lancet/article/PIIS0140-6736(10)62352-5/fulltext
Measles,Measles,Senegal,13.98738,-12.86499,1/2010-4/2010,560,0,Epd,"UNICEF ""Measles outbreaks threaten progress in child mortality in west and central Africa"" April 22 2010.",http://www.unicef.org/media/media_53399.html
Measles,Measles,Serbia,44.016521,21.005859,1/2011-4/2011,300,0,Epd,"Center for Disease Control and Prevention  ""In the News 2011 Measles Update"" June 23 2011",http://wwwnc.cdc.gov/travel/destinations/serbia.htm
Measles,Measles,Somalia,5.152149,46.199616,1/2011-12/2011,17298,0,Epd,"World Health Organization ""WHO: Measles deaths decline but elimination progress stalls in some regions"" January 17 2013.",http://www.who.int/mediacentre/news/notes/2013/measles_20130117/en/
Measles,Measles,Somalia,5.15215,46.19962,1/2012-5/2012,4288,0,Epd,"Medecins Sans Frontieres ""Somalia: Steep increase in measles cases"" June 8 2012.",http://www.msf.org/msf/articles/2012/06/somalia-increase-in-measles-cases.cfm
Measles,Measles,South Africa,-31.559482,22.937506,2/2010,4806,0,Epd,"Integrated Regional Information Networks . ""South Africa SOUTH AFRICA: Measles outbreak spreading ."" ReliefWeb February 10 2010.",http://www.reliefweb.int/rw/rwb.nsf/db900SID/MYAI-82N495?OpenDocument
Measles,Measles,South Africa,-30.50977,23.00168,1/2010-12/2010,24393,0,Epd,"William j. Moss Diane E. Griffin. ""Measles."" The Lancet. January 14 2012",http://www.thelancet.com/journals/lancet/article/PIIS0140-6736(10)62352-5/fulltext
Measles,Measles,South Africa,-32.84267,26.19141,1/2009-12/2009,2510,0,Epd,"William j. Moss Diane E. Griffin. ""Measles."" The Lancet. January 14 2012",http://www.thelancet.com/journals/lancet/article/PIIS0140-6736(10)62352-5/fulltext
Measles,Measles,South Africa (Gauteng),-26.270759,28.112268,10/2009,1034,0,Epd,"Times LIVE. ""Measles outbreak in South African prison."" UB Alert October 27 2009.",http://www.ubalert.com/a/11496
Measles,Measles,South Africa (Johannesburg),-29.204103,28.047305,9/2009,48,0,Epd,"News24 ""Measles outbreak in Joburg"" September 29 2009.",http://www.news24.com/SouthAfrica/News/Measles-outbreak-in-Joburg-20090929
Measles,Measles,South Africa (Pretoria),-30.73134,28.21837,9/2009,97,0,Epd,"Langa Lungi. ""South Africa: High Alert as Measles Spreads."" all Africa September 1 2009.",http://allafrica.com/stories/200909020719.html
Measles,Measles,Spain,42.19597,-4.83398,1/2011-12/2011,3802,0,Epd,"World Health Organization ""WHO: Measles deaths decline but elimination progress stalls in some regions"" January 17 2013.",http://www.who.int/mediacentre/news/notes/2013/measles_20130117/en/
Measles,Measles,Spain,40.463667,-3.74922,2/2010,65,0,Epd,"Europa Press. ""Sanidad detecta un brote de sarampin en Jumilla (Murcia) con 65 casos registrados desde finales de febrero."" 20minutos.es April 28 2010.",http://www.20minutos.es/noticia/690697/0/
Measles,Measles,Spain,37.85751,-2.8125,11/2011-10/2012,735,0,Epd,"European Centre for Disease Prevention and Control ""Measles and rubella monitoring December 2012"" December 21 2012.",http://www.ecdc.europa.eu/en/publications/Publications/measles-rubella-monthly-surveillance-dec-2012.pdf
Measles,Measles,Spain (Alicante),38.48584,-0.57129,1/2012-2/2012,178,0,Epd,"M. J. Mora P. Alberola. ""178 cases of measles in Alicante."" informacion.es Alicante February 16 2012.",http://www.diarioinformacion.com/alicante/2012/02/16/sanidad-asegura-origen-epidemia-sarampion-personas-etnia-gitana/1223965.html
Measles,Measles,Spain (Alicante),38.34521,-0.48099,6/2011-9/2011,21,0,Epd,"El Mundo (Valencia ) ""El sarampin rebrota en Valencia"" January 10 2011.",http://www.elmundo.es/elmundo/2011/09/30/valencia/1317396546.html
Measles,Measles,Spain (Andalusia),37.544271,-4.727753,1/2011-8/2011,1759,0,Epd,"Cortes J.M. Mayoral Morilla E. Perez Garcia V. Gallardo Mari J.M. Navarro Ruiz M. Perez Hermosilla R. Diaz-Borrego J. and Romero E. Rodriguez ""Measles Outbreak in Andalusia Spain January to August 2011"" Eurosurveillance 17 no. 42 (2012).",http://www.eurosurveillance.org/ViewArticle.aspx?ArticleId19746
Measles,Measles,Spain (Granada),37.176487,-3.597929,11/2010,46,0,Epd,"Publicado. ""El brote de sarampin en Granada registra 46 personas contagiadas."" TelePresna November 25 2010.",http://www.teleprensa.es/granada-noticia-258987-El-brote-de-sarampi26oacute3Bn-en-Granada-registra-46-personas-contagiadas.html
Measles,Measles,Spain (Seville),37.998264,-5.996295,1/2011-4/2011,785,0,Epd,Alarma por un brote de sarampin en Sevilla. LAInformacion April 28 2011.,http://noticias.lainformacion.com/salud/enfermedades/alarma-por-un-brote-de-sarampion-en-sevilla_a0Yy4jhJtmlUWqeJ0FQkr/
Measles,Measles,Spain (Seville),37.38264,-5.426295,4/2011-5/2011,77,0,Epd,MD Travel Health - Spain - vaccinations malaria safety and other medical advice. MD Travel Health.,http://www.mdtravelhealth.com/destinations/europe/spain.php
Measles,Measles,Spain (Valencia),39.47024,-0.3768,6/2011-9/2011,51,0,Epd,"El Mundo.es ""El sarampin rebrota en Valencia"" January 10 2011.",http://www.elmundo.es/elmundo/2011/09/30/valencia/1317396546.html
Measles,Measles,Sudan,17.30869,29.9707,1/2011-12/2011,5616,0,Epd,"World Health Organization ""WHO: Measles deaths decline but elimination progress stalls in some regions"" January 17 2013.",http://www.who.int/mediacentre/news/notes/2013/measles_20130117/en/
Measles,Measles,Sudan (North Darfur),15.7661969,24.9042208,1/2012-11/2012,77,0,Epd,"""Sudan: 77 Measles Cases Registered in North Darfur"" all Africa November 6 2012.",http://allafrica.com/stories/201211060061.html
Measles,Measles,Swaziland,-26.522503,31.465866,10/2010,281,0,Epd,"Mamba  Sibonginkosi . ""Measles outbreak: over 280 cases reported."" SwaziObserver October 20 2010.",http://www.observer.org.sz/index.php?news17162
Measles,Measles,Switzerland,46.818188,8.227512,1/2011-5/2011,515,0,Epd,"Wallace Ellen. ""Measles outbreak shifts from western to eastern Switzerland."" Geneva Lunch May 30 2011.",http://genevalunch.com/blog/2011/05/30/measles-outbreak-shifts-from-western-to-eastern-switzerland/
Measles,Measles,Switzerland,46.818188,8.9927512,1/2011-5/2011,337,0,Epd,French measles outbreak hits Switzerland. World Radio Switzerland May 5 2011.,http://worldradio.ch/wrs/news/wrsnews/number-of-measles-cases-quadruples-in-switzerland.shtml?24480
Measles,Measles,Switzerland (Geneva),46.198392,6.342296,1/2011-4/2011,80,0,Epd,"Wallace Ellen. ""Measles outbreak shifts from western to eastern Switzerland."" Geneva Lunch May 30 2011.",http://genevalunch.com/blog/2011/05/30/measles-outbreak-shifts-from-western-to-eastern-switzerland/
Measles,Measles,Switzerland (Geneva),46.598392,6.542296,1/2011-3/2011,41,0,Epd,"Delaporte E. ""Ongoing measles outbreak Geneva Switzerland January to March 2011."" Eurosurveillance 16 no. 10 (2011).",http://www.eurosurveillance.org/ViewArticle.aspx?ArticleId19815
Measles,Measles,Switzerland (Vaud),46.991313,7.536765,5/2011,58,0,Epd,"World Radio Switzerland ""French measles outbreak hits Switzerland"" May 5 2011.",http://worldradio.ch/wrs/news/wrsnews/number-of-measles-cases-quadruples-in-switzerland.shtml?24480
Measles,Measles,Syria (Idlib),35.82688,36.69572,3/2013,7000,0,Epd,"Medecins Sans Frontieres. ""Syria: Measles epidemic signals growing humanitarian needs."" June 18 2013.",http://www.msf.org/article243/syria-measles-epidemic-signals-growing-humanitarian-needs
Measles,Measles,Tanzania,-7.85794,34.64539,1/2010-12/2010,1086,0,Epd,William j. Moss Diane E. Griffin. Measles. The Lancet. January 14 2012,http://www.thelancet.com/journals/lancet/article/PIIS0140-6736(10)62352-5/fulltext
Measles,Measles,Tanzania,-6.36903,34.88882,09/2011,70,0,Epd,"Yusuf Issa . ""Drive to contain measles outbreak in Zanzibar ."" Daily News September 9 2011.",http://www.dailynews.co.tz/home/?n23536&cathome
Measles,Measles,Togo,8.619543,0.824782,1/2010-4/2010,295,0,Epd,"Unicef ""Measles outbreaks threaten progress in child mortality in west and central Africa"" April 22 2010.",http://www.unicef.org/media/media_53399.html
Measles,Measles,Turkey,39.92077,32.85411,1/2013-9/2013,6983,0,Epd,"Herriman Robert. ""CDC issues travel notice for Turkey measles cases have increased ten-fold."" The Examiner. December 15 2013.",http://www.examiner.com/article/cdc-issues-travel-notice-for-turkey-measles-cases-have-increased-ten-fold
Measles,Measles,Turkey (Istanbul),41.00527,28.97696,1/2011-2/2011,80,0,Epd,"World Health Organization  ""Measles outbreaks in Europe"" April 21 2011.",http://www.who.int/csr/don/2011_04_21/en/
Measles,Measles,U.K.,55.36409,-3.44842,1/2012-12/2012,2016,0,Epd,"Health Protection Agency. ""Measles cases in England and Wales: update to end-December 2012."" Feburary 8 2013.",http://www.hpa.org.uk/hpr/archives/2013/news0613.htm#msls
Measles,Measles,U.K.,55.378051,-3.435973,1/2008-10/2008,1049,0,Epd,"Clout Laura . ""RISE IN MEASLES BLAMED ON FEARS OVER MMR JABS ."" Express.co.uk November 29 2008.",http://www.express.co.uk/posts/view/73500/Rise-in-measles-blamed-on-fears-over-MMR-jabs
Measles,Measles,U.K.,52.119508,5.194365,1/2011-5/2011,275,0,Epd,"Dyess Drucilla . ""U.S. Part of Growing Spread of Global Measles Outbreak ."" Health News May 16 2011.",http://www.healthnews.com/Categories/Alerts-Updates/US-Part-of-Growing-Spread-of-Global-Measles-Outbreak
Measles,Measles,U.K. (Cumbria),54.61045,-2.80289,1/2012-12/2012,30,0,Epd,"Parsons Emily.  ""28 Measles Cases Prompots Health Protection Agency Appeal."" In-Cumbria. December 10 2012.",http://www.in-cumbria.com/28-measles-cases-prompts-health-protection-agency-appeal-1.1020529?referrerPathnews-archive
Measles,Measles,U.K. (England and Wales),50.63185,-3.38242,1/2011-4/2011,275,0,Epd,"Roxby Philippa . ""Measles outbreak warning as cases rise in Europe and UK."" BBC News May 13 2011.",http://www.bbc.co.uk/news/health-13378119
Measles,Measles,U.K. (England Bolton),53.58444,-2.42862,12/2012,31,0,Epd,"""School and Nursery Hit by Outbreak of Measles."" The Bolton News. December 8 2012.",http://www.theboltonnews.co.uk/news/districtnews/districtatog/10097189.School_and_nursery_hit_by_outbreak_of_measles/
Measles,Measles,U.K. (England Lancashire),53.96901,-2.62769,12/2012,59,0,Epd,"""Measles Outbreak Confirmed in Lancashire by HPA."" BBC News. December 7 2012.",http://www.bbc.co.uk/news/uk-england-lancashire-20633458
Measles,Measles,U.K. (England),52.35552,-1.17432,1/2013-9/2013,1385,0,Epd,"Health Protection Report. ""Confirmed measles cases in England to end-September."" November 5 2013.",http://www.hpa.org.uk/hpr/archives/2013/news4513.htm#msls1309
Measles,Measles,U.K. (Gloucestershire),51.74677,-2.22579,1/2013-5/2013,62,0,Epd,"Stroud News. ""Measles cases continue to rise in Gloucestershire."" July 20 2013.",http://www.stroudnewsandjournal.co.uk/news/10550739.Measles_cases_continue_to_rise_in_Gloucestershire/
Measles,Measles,U.K. (Lancashire),54.06276,-2.87189,1/2013-3/2013,75,0,Epd,"Jackson Kate. ""East Lancashire parents warned as measles cases spike in children."" Lancashire Telegraph. March 5 2013.",http://www.lancashiretelegraph.co.uk/news/10267874.East_Lancashire_parents_warned_as_measles_cases_spike_in_children/
Measles,Measles,U.K. (London),51.50813,-0.12801,5/2012,36,0,Epd,"Mayer Chloe. ""Massive rise of measles cases in Hackney."" Hackney Gazette. June 8 2012.",http://www.hackneygazette.co.uk/news/massive_rise_of_measles_cases_in_hackney_1_1404836
Measles,Measles,U.K. (London),51.51121,-0.11982,1/2013-6/2013,103,0,Epd,"iTV News. ""More measles cases in capital."" June 7 2013.",http://www.itv.com/news/london/update/2013-06-07/more-measles-cases-in-capital/
Measles,Measles,U.K. (Manchester),53.47216,-2.2534,1/2012-12/2012,98,0,Epd,"The Bolton News ""Fears grow as measles cases rise across town"" December 17 2012.",http://www.theboltonnews.co.uk/news/districtnews/10111863.Fears_grow_as_measles_cases_rise_across_town/
Measles,Measles,U.K. (Merseyside),53.41154,-2.99012,1/2012-8/2012,413,0,Epd,"Wigan Today ""Measles outbreak warning"" August 14 2012.",http://www.wigantoday.net/news/local-news/measles-outbreak-warning-1-4815833
Measles,Measles,U.K. (North Wales),52.94084,-4.17169,2/2012-5/2012,53,0,Epd,"Trewyn Hywel. ""Measles cases up to 53 across North Wales."" Caernarfon and Denbigh Herald May 3 2012.",http://www.caernarfonherald.co.uk/caernarfon-county-news/local-caernarfon-news/2012/05/03/measles-cases-up-to-53-across-north-wales-88817-30888651/
Measles,Measles,U.K. (North-East England),54.68364,-1.82018,9/2012-4/2013,434,0,Epd,"Hartlepool Mail. ""Measles jabs for schools to stop outbreak."" April 22 2013.",http://www.hartlepoolmail.co.uk/lifestyle/health/life-fitness/measles-jabs-for-schools-to-stop-outbreak-1-5589060
Measles,Measles,U.K. (Northumberland),55.208254,-2.078414,7/2009,110,0,Epd,"Northumberland Gazette ""North East measles outbreak "" November 22 2011.",http://www.northumberlandgazette.co.uk/news/local-news/north_east_measles_outbreak_1_1455673
Measles,Measles,U.K. (Powys),52.14309,-3.37368,4/2013,41,0,Epd,"iTV News. ""Powys measles cases 'double in a week.'"" April 11 2013.",http://www.itv.com/news/wales/update/2013-04-02/powys-measles-cases-double-in-a-week/
Measles,Measles,U.K. (Scotland),56.23114,-4.46045,1/2013-5/2013,66,0,Epd,"Puttick Helen. ""Surge in cases of measles in Scotland."" The Herald. May 10 2013.",http://www.heraldscotland.com/news/health/surge-in-cases-of-measles-in-scotland.21038043
Measles,Measles,U.K. (South Tyneside),54.98642,-1.41899,2/2013,19,0,Epd,"Jarrow and Hebburn Gazette ""Warning as measles cases increase"" February 12 2013.",http://www.jarrowandhebburngazette.com/news/health/warning-as-measles-cases-increase-1-5402234
Measles,Measles,U.K. (Sussex),50.92062,0.28831,1/2012-10/2012,325,0,Epd,"The Argus. ""Cases of measles continue to rise in Sussex."" October 7 2012.",http://www.theargus.co.uk/news/9970887.Cases_of_measles_continue_to_rise_in_Sussex/
Measles,Measles,U.K. (Wales),52.469978,-3.830377,5/2009,207,0,Epd,"National Public Health Service For Wales. ""Measles cases in Wales reach 207."" Cardiff and Vale University Health Board May 26 2011.",http://www.cardiffandvaleuhb.wales.nhs.uk/news/12169
Measles,Measles,U.K. (Wales),51.66517,-3.77165,9/2013-11/2013,36,0,Epd,"BBC UK ""Measles cases double in two weeks in Neath and Swansea"" November 7 2013.",http://www.bbc.co.uk/news/uk-wales-south-west-wales-24854277
Measles,Measles,U.S.,37.09024,-95.712891,1/2011-5/2011,98,0,Epd,"Dyess Drucilla . ""U.S. Part of Growing Spread of Global Measles Outbreak ."" Health News May 16 2011.",http://www.healthnews.com/Categories/Alerts-Updates/US-Part-of-Growing-Spread-of-Global-Measles-Outbreak
Measles,Measles,U.S. (Florida),28.4845,-81.25188,1/2013,4,0,Epd,"Bell Lisa ""4 Measles cases confirmed in Orange County"" WKMG January 16 2013.",http://www.clickorlando.com/news/4-Measles-cases-confirmed-in-Orange-County/-/1637132/18150978/-/i01p5y/-/index.html
Measles,Measles,Uganda,0.78001,32.09106,1/2011-12/2011,3312,0,Epd,"World Health Organization ""WHO: Measles deaths decline but elimination progress stalls in some regions"" January 17 2013.",http://www.who.int/mediacentre/news/notes/2013/measles_20130117/en/
Measles,Measles,Uganda,1.38963,32.25543,1/2010-12/2010,1313,0,Epd,"William j. Moss Diane E. Griffin. ""Measles."" The Lancet. January 14 2012",http://www.thelancet.com/journals/lancet/article/PIIS0140-6736(10)62352-5/fulltext
Measles,Measles,Uganda,1.37333,32.29028,11/2011,112,0,Epd,"KASASIRA Risdel. ""Government issues national measles alert."" Daily Monitor December 6 2011.",http://www.monitor.co.ug/News/National/-/688334/1284858/-/bg76r3z/-/index.html
Measles,Measles,Uganda,1.34158,32.32607,1/2009-12/2009,1216,0,Epd,"William j. Moss Diane E. Griffin. ""Measles."" The Lancet. January 14 2012",http://www.thelancet.com/journals/lancet/article/PIIS0140-6736(10)62352-5/fulltext
Measles,Measles,Ukraine,49.83968,24.02972,1/2011-12/2011,1112,0,Epd,"Glared Stolitsa. ""Measles Epidemic Reached Kiev."" December 21 2011; Met Novosti. ""Measles outbreak in Ukraine."" December 21 2011; ""Update on the Measles Situation in Ukraine."" EpiNorth December 28 2011.",http://stolitsa.glavred.info/archive/2011/12/21/161408-17.html; http://medportal.ru/mednovosti/news/2011/12/21/measukr/; http://www.epinorth.org/eway/default.aspx?pid230&trgArea_5340&MainArea_52605340:0:153019:1:0:0:::0:0&Area_53405273:47725::1:5334:2:::0:0
Measles,Measles,Ukraine,50.4501,30.5234,1/2012-10/2012,10329,0,Epd,    115      UBR July 6 2012.,http://www.unn.com.ua/ru/news/1021301-za-nedelyu-v-ukraine-zaregistrirovali-57-sluchaev-podozreniya-zabolevaniya-koryu
Measles,Measles,Ukraine (Lviv Region),49.41097,26.08154,1/2012,1952,0,Epd,"UN.UA. ""Review of Measles in Ukraine."" January 25 2012",http://un.ua/rus/article/371979.html
Measles,Measles,Yemen (Saada Province),16.847653,43.943679,5/2010,157,0,Epd,"SABA. ""Fears of Measles epidemic in Saada: Health ministry."" SABA- Yemen News Agency  May 2 2010.",http://www.sabanews.net/en/news213175.htm
Measles,Measles,Zambia,-13.9234,25.65308,1/2011-12/2011,13324,0,Epd,"World Health Organization ""WHO: Measles deaths decline but elimination progress stalls in some regions"" January 17 2013.",http://www.who.int/mediacentre/news/notes/2013/measles_20130117/en/
Measles,Measles,Zambia,-13.09051,27.8421,1/2010-12/2010,15736,0,Epd,"William j. Moss Diane E. Griffin. ""Measles."" The Lancet.January 14 2012",http://www.thelancet.com/journals/lancet/article/PIIS0140-6736(10)62352-5/fulltext
Measles,Measles,Zambia,-13.133897,27.849332,10/2010,68,0,Epd,"Chongo David . ""Measles breaks out in Solwezi."" The Post Newspapers Zambia October 13 2010.",http://postzambia.com/post-print_article.php?articleId14627
Measles,Measles,Zimbabwe,-19.01579,29.13239,1/2010-12/2010,9993,0,Epd,"William j. Moss Diane E. Griffin. ""Measles."" The Lancet.January 14 2012",http://www.thelancet.com/journals/lancet/article/PIIS0140-6736(10)62352-5/fulltext
